video,model,frame,detections,drone_det,bird_det,false_class,low_conf_fp,tp_iou,max_conf
video14,TriClass-Cloud,0,1,1,0,0,0,1,0.6215779185295105
video14,TriClass-Cloud,1,2,2,0,0,1,0,0.6620013117790222
video14,TriClass-Cloud,2,2,2,0,0,1,0,0.7133378386497498
video14,TriClass-Cloud,3,2,2,0,0,0,0,0.5856491923332214
video14,TriClass-Cloud,4,1,1,0,0,0,0,0.7578017115592957
video14,TriClass-Cloud,5,1,1,0,0,0,0,0.784536600112915
video14,TriClass-Cloud,6,1,1,0,0,0,0,0.8140023350715637
video14,TriClass-Cloud,7,2,2,0,0,1,0,0.8020215630531311
video14,TriClass-Cloud,8,1,1,0,0,0,0,0.8191234469413757
video14,TriClass-Cloud,9,1,1,0,0,0,0,0.7842932343482971
video14,TriClass-Cloud,10,1,1,0,0,0,0,0.807094156742096
video14,TriClass-Cloud,11,1,1,0,0,0,0,0.8276687860488892
video14,TriClass-Cloud,12,1,1,0,0,0,0,0.8220248222351074
video14,TriClass-Cloud,13,1,1,0,0,0,0,0.7982273697853088
video14,TriClass-Cloud,14,1,1,0,0,0,0,0.7874941825866699
video14,TriClass-Cloud,15,1,1,0,0,0,0,0.8018612861633301
video14,TriClass-Cloud,16,1,1,0,0,0,0,0.7578050494194031
video14,TriClass-Cloud,17,2,2,0,0,2,0,0.3448014259338379
video14,TriClass-Cloud,18,4,4,0,0,3,0,0.7137153744697571
video14,TriClass-Cloud,19,1,1,0,0,0,0,0.39174017310142517
video14,TriClass-Cloud,20,2,2,0,0,2,0,0.2701883614063263
video14,TriClass-Cloud,21,1,1,0,0,1,0,0.26224854588508606
video14,TriClass-Cloud,22,0,0,0,0,0,0,0.0
video14,TriClass-Cloud,23,0,0,0,0,0,0,0.0
video14,TriClass-Cloud,24,1,1,0,0,0,0,0.3546094000339508
video14,TriClass-Cloud,25,2,2,0,0,2,0,0.3140283524990082
video14,TriClass-Cloud,26,1,1,0,0,0,0,0.7664464712142944
video14,TriClass-Cloud,27,1,1,0,0,0,0,0.8228393197059631
video14,TriClass-Cloud,28,1,1,0,0,0,0,0.8220881223678589
video14,TriClass-Cloud,29,1,1,0,0,0,0,0.818815290927887
video14,TriClass-Cloud,30,1,1,0,0,0,0,0.812622606754303
video14,TriClass-Cloud,31,1,1,0,0,0,0,0.819946825504303
video14,TriClass-Cloud,32,1,1,0,0,0,0,0.8205749988555908
video14,TriClass-Cloud,33,1,1,0,0,0,0,0.7955576181411743
video14,TriClass-Cloud,34,2,2,0,0,1,0,0.8216875195503235
video14,TriClass-Cloud,35,1,1,0,0,0,0,0.8266337513923645
video14,TriClass-Cloud,36,1,1,0,0,0,0,0.8291869163513184
video14,TriClass-Cloud,37,1,1,0,0,0,0,0.8228868246078491
video14,TriClass-Cloud,38,1,1,0,0,0,0,0.791916012763977
