video,model,frame,detections,drone_det,bird_det,false_class,low_conf_fp,tp_iou,max_conf
video20,BirdDrone-Local,0,1,1,0,0,0,1,0.5266297459602356
video20,BirdDrone-Local,1,1,1,0,0,0,0,0.5872983336448669
video20,BirdDrone-Local,2,1,1,0,0,0,0,0.4152621626853943
video20,BirdDrone-Local,3,1,1,0,0,0,0,0.3756968379020691
video20,BirdDrone-Local,4,1,1,0,0,0,0,0.5067244172096252
video20,BirdDrone-Local,5,1,1,0,0,0,0,0.5595528483390808
video20,BirdDrone-Local,6,1,1,0,0,0,0,0.6147463917732239
video20,BirdDrone-Local,7,1,1,0,0,0,0,0.5191404223442078
video20,BirdDrone-Local,8,1,1,0,0,0,0,0.49981164932250977
video20,BirdDrone-Local,9,1,1,0,0,0,0,0.5306094288825989
video20,BirdDrone-Local,10,1,1,0,0,0,0,0.612373948097229
video20,BirdDrone-Local,11,1,1,0,0,0,0,0.6480494737625122
video20,BirdDrone-Local,12,1,1,0,0,0,0,0.650394856929779
video20,BirdDrone-Local,13,1,1,0,0,0,0,0.5925036072731018
video20,BirdDrone-Local,14,1,1,0,0,0,0,0.44597530364990234
video20,BirdDrone-Local,15,0,0,0,0,0,0,0.0
video20,BirdDrone-Local,16,1,1,0,0,0,0,0.6147832274436951
video20,BirdDrone-Local,17,1,1,0,0,0,0,0.585520327091217
video20,BirdDrone-Local,18,1,1,0,0,0,0,0.5008211135864258
video20,BirdDrone-Local,19,1,1,0,0,0,0,0.6074730753898621
video20,BirdDrone-Local,20,2,2,0,0,1,0,0.36364293098449707
video20,BirdDrone-Local,21,1,1,0,0,0,0,0.5011186599731445
video20,BirdDrone-Local,22,2,2,0,0,1,0,0.6223058104515076
video20,BirdDrone-Local,23,1,1,0,0,0,0,0.6041407585144043
video20,BirdDrone-Local,24,1,1,0,0,0,0,0.49649813771247864
video20,BirdDrone-Local,25,1,1,0,0,0,0,0.45703163743019104
video20,BirdDrone-Local,26,1,1,0,0,0,0,0.38842320442199707
video20,BirdDrone-Local,27,1,1,0,0,0,0,0.409093976020813
video20,BirdDrone-Local,28,1,1,0,0,0,0,0.6396850943565369
video20,BirdDrone-Local,29,1,1,0,0,0,0,0.5176185369491577
video20,BirdDrone-Local,30,1,1,0,0,0,0,0.6181093454360962
video20,BirdDrone-Local,31,1,1,0,0,0,0,0.5643025040626526
video20,BirdDrone-Local,32,1,1,0,0,0,0,0.5640060901641846
video20,BirdDrone-Local,33,1,1,0,0,0,0,0.6507794260978699
video20,BirdDrone-Local,34,1,1,0,0,0,0,0.5044339895248413
video20,BirdDrone-Local,35,1,1,0,0,0,0,0.5475512742996216
video20,BirdDrone-Local,36,1,1,0,0,0,0,0.3851650357246399
video20,BirdDrone-Local,37,1,1,0,0,0,0,0.5075887441635132
video20,BirdDrone-Local,38,1,1,0,0,0,0,0.5180047154426575
video20,BirdDrone-Local,39,2,2,0,0,1,0,0.40737923979759216
video20,BirdDrone-Local,40,1,1,0,0,0,0,0.45308178663253784
video20,BirdDrone-Local,41,1,1,0,0,0,0,0.5206586122512817
video20,BirdDrone-Local,42,1,1,0,0,0,0,0.4301117956638336
video20,BirdDrone-Local,43,1,1,0,0,0,0,0.5732296109199524
video20,BirdDrone-Local,44,1,1,0,0,0,0,0.6278023719787598
video20,BirdDrone-Local,45,1,1,0,0,0,0,0.6497309803962708
video20,BirdDrone-Local,46,1,1,0,0,0,0,0.5412160754203796
video20,BirdDrone-Local,47,1,1,0,0,0,0,0.44200465083122253
video20,BirdDrone-Local,48,1,1,0,0,0,0,0.5859866142272949
video20,BirdDrone-Local,49,1,1,0,0,0,0,0.5316662788391113
video20,BirdDrone-Local,50,1,1,0,0,0,0,0.35544925928115845
video20,BirdDrone-Local,51,1,1,0,0,0,0,0.571403443813324
video20,BirdDrone-Local,52,1,1,0,0,0,0,0.4955705404281616
video20,BirdDrone-Local,53,1,1,0,0,0,0,0.5728039741516113
video20,BirdDrone-Local,54,1,1,0,0,0,0,0.5428575873374939
video20,BirdDrone-Local,55,1,1,0,0,0,0,0.6179603338241577
video20,BirdDrone-Local,56,1,1,0,0,0,0,0.5944671630859375
video20,BirdDrone-Local,57,1,1,0,0,0,0,0.5129908919334412
video20,BirdDrone-Local,58,1,1,0,0,0,0,0.5730732679367065
video20,BirdDrone-Local,59,1,1,0,0,1,0,0.348880797624588
video20,BirdDrone-Local,60,0,0,0,0,0,0,0.0
video20,BirdDrone-Local,61,1,1,0,0,1,0,0.2959195375442505
video20,BirdDrone-Local,62,1,1,0,0,1,0,0.2837121784687042
video20,BirdDrone-Local,63,1,1,0,0,0,0,0.5311034321784973
video20,BirdDrone-Local,64,1,1,0,0,0,0,0.47308260202407837
video20,BirdDrone-Local,65,1,1,0,0,0,0,0.5638494491577148
video20,BirdDrone-Local,66,1,1,0,0,0,0,0.5867980718612671
video20,BirdDrone-Local,67,1,1,0,0,0,0,0.5104907751083374
video20,BirdDrone-Local,68,1,1,0,0,0,0,0.6201193928718567
video20,BirdDrone-Local,69,1,1,0,0,0,0,0.49783042073249817
video20,BirdDrone-Local,70,2,2,0,0,1,0,0.4005308747291565
video20,BirdDrone-Local,71,2,2,0,0,2,0,0.2916181683540344
video20,BirdDrone-Local,72,1,1,0,0,1,0,0.2805037498474121
video20,BirdDrone-Local,73,1,1,0,0,0,0,0.3698697090148926
video20,BirdDrone-Local,74,1,1,0,0,0,0,0.46811240911483765
video20,BirdDrone-Local,75,1,1,0,0,0,0,0.4973607063293457
video20,BirdDrone-Local,76,0,0,0,0,0,0,0.0
video20,BirdDrone-Local,77,1,1,0,0,0,0,0.3501112461090088
video20,BirdDrone-Local,78,0,0,0,0,0,0,0.0
video20,BirdDrone-Local,79,1,1,0,0,1,0,0.2953174412250519
video20,BirdDrone-Local,80,0,0,0,0,0,0,0.0
video20,BirdDrone-Local,81,0,0,0,0,0,0,0.0
