video,model,frame,detections,drone_det,bird_det,false_class,low_conf_fp,tp_iou,max_conf
video04,TriClass-Cloud,0,2,2,0,0,1,1,0.39514145255088806
video04,TriClass-Cloud,1,1,1,0,0,0,0,0.5457510352134705
video04,TriClass-Cloud,2,1,1,0,0,0,0,0.465446799993515
video04,TriClass-Cloud,3,1,1,0,0,0,0,0.4432678520679474
video04,TriClass-Cloud,4,1,1,0,0,0,0,0.49174079298973083
video04,TriClass-Cloud,5,1,1,0,0,0,0,0.43870627880096436
video04,TriClass-Cloud,6,1,1,0,0,0,0,0.4799516201019287
video04,TriClass-Cloud,7,1,1,0,0,0,0,0.44832438230514526
video04,TriClass-Cloud,8,1,1,0,0,0,0,0.5911517143249512
video04,TriClass-Cloud,9,1,1,0,0,0,0,0.5454644560813904
video04,TriClass-Cloud,10,1,1,0,0,0,0,0.5220165848731995
video04,TriClass-Cloud,11,1,1,0,0,0,0,0.5352794528007507
video04,TriClass-Cloud,12,1,1,0,0,0,0,0.44085851311683655
video04,TriClass-Cloud,13,1,1,0,0,0,0,0.5029081702232361
video04,TriClass-Cloud,14,1,1,0,0,0,0,0.3999846577644348
video04,TriClass-Cloud,15,1,1,0,0,0,0,0.5501313805580139
video04,TriClass-Cloud,16,1,1,0,0,0,0,0.5737766027450562
video04,TriClass-Cloud,17,1,1,0,0,0,0,0.5494120717048645
video04,TriClass-Cloud,18,1,1,0,0,0,0,0.47503527998924255
video04,TriClass-Cloud,19,1,1,0,0,0,0,0.4528244435787201
video04,TriClass-Cloud,20,1,1,0,0,0,0,0.5360112190246582
video04,TriClass-Cloud,21,1,1,0,0,0,0,0.5527622699737549
video04,TriClass-Cloud,22,1,1,0,0,0,0,0.45075228810310364
video04,TriClass-Cloud,23,1,1,0,0,0,0,0.5608463287353516
video04,TriClass-Cloud,24,1,1,0,0,0,0,0.46899276971817017
video04,TriClass-Cloud,25,1,1,0,0,0,0,0.5633078217506409
video04,TriClass-Cloud,26,1,1,0,0,0,0,0.5580554008483887
video04,TriClass-Cloud,27,1,1,0,0,0,0,0.5432355403900146
video04,TriClass-Cloud,28,1,1,0,0,0,0,0.6008632779121399
video04,TriClass-Cloud,29,1,1,0,0,0,0,0.6328651309013367
video04,TriClass-Cloud,30,1,1,0,0,0,0,0.5797006487846375
video04,TriClass-Cloud,31,1,1,0,0,0,0,0.484872430562973
video04,TriClass-Cloud,32,1,1,0,0,0,0,0.431776762008667
video04,TriClass-Cloud,33,1,1,0,0,0,0,0.4959045350551605
