video,model,frame,detections,drone_det,bird_det,false_class,low_conf_fp,tp_iou,max_conf
video10,BirdDrone-Local-FT,0,1,1,0,0,0,1,0.907031774520874
video10,BirdDrone-Local-FT,1,1,1,0,0,0,0,0.9148420095443726
video10,BirdDrone-Local-FT,2,1,1,0,0,0,0,0.9146161675453186
video10,BirdDrone-Local-FT,3,1,1,0,0,0,0,0.9147505164146423
video10,BirdDrone-Local-FT,4,1,1,0,0,0,0,0.9142627120018005
video10,BirdDrone-Local-FT,5,1,1,0,0,0,0,0.9160566926002502
video10,BirdDrone-Local-FT,6,1,1,0,0,0,0,0.9161038398742676
video10,BirdDrone-Local-FT,7,1,1,0,0,0,0,0.9145947098731995
video10,BirdDrone-Local-FT,8,1,1,0,0,0,0,0.9188406467437744
video10,BirdDrone-Local-FT,9,1,1,0,0,0,0,0.9206952452659607
video10,BirdDrone-Local-FT,10,1,1,0,0,0,0,0.9240520000457764
video10,BirdDrone-Local-FT,11,1,1,0,0,0,0,0.9159291982650757
video10,BirdDrone-Local-FT,12,1,1,0,0,0,0,0.9013967514038086
video10,BirdDrone-Local-FT,13,1,1,0,0,0,0,0.8959444761276245
video10,BirdDrone-Local-FT,14,1,1,0,0,0,0,0.8921921253204346
video10,BirdDrone-Local-FT,15,1,1,0,0,0,0,0.8934957385063171
video10,BirdDrone-Local-FT,16,1,1,0,0,0,0,0.9013590812683105
video10,BirdDrone-Local-FT,17,1,1,0,0,0,0,0.9071838855743408
video10,BirdDrone-Local-FT,18,1,1,0,0,0,0,0.9205207228660583
video10,BirdDrone-Local-FT,19,1,1,0,0,0,0,0.9198314547538757
video10,BirdDrone-Local-FT,20,1,1,0,0,0,0,0.9200023412704468
video10,BirdDrone-Local-FT,21,1,1,0,0,0,0,0.9178705215454102
video10,BirdDrone-Local-FT,22,1,1,0,0,0,0,0.9210654497146606
video10,BirdDrone-Local-FT,23,1,1,0,0,0,0,0.9151620864868164
video10,BirdDrone-Local-FT,24,2,2,0,0,0,0,0.763617753982544
video10,BirdDrone-Local-FT,25,1,1,0,0,0,0,0.8643984198570251
video10,BirdDrone-Local-FT,26,1,1,0,0,0,0,0.8797840476036072
video10,BirdDrone-Local-FT,27,1,1,0,0,0,0,0.8865375518798828
video10,BirdDrone-Local-FT,28,1,1,0,0,0,0,0.8944075107574463
video10,BirdDrone-Local-FT,29,1,1,0,0,0,0,0.9030266404151917
video10,BirdDrone-Local-FT,30,1,1,0,0,0,0,0.9048972129821777
video10,BirdDrone-Local-FT,31,1,1,0,0,0,0,0.9181395769119263
video10,BirdDrone-Local-FT,32,1,1,0,0,0,0,0.908240556716919
video10,BirdDrone-Local-FT,33,1,1,0,0,0,0,0.8917132019996643
video10,BirdDrone-Local-FT,34,1,1,0,0,0,0,0.8991072773933411
video10,BirdDrone-Local-FT,35,1,1,0,0,0,0,0.9055887460708618
video10,BirdDrone-Local-FT,36,1,1,0,0,0,0,0.9079086184501648
video10,BirdDrone-Local-FT,37,1,1,0,0,0,0,0.9160314798355103
video10,BirdDrone-Local-FT,38,1,1,0,0,0,0,0.9197374582290649
video10,BirdDrone-Local-FT,39,1,1,0,0,0,0,0.9160301089286804
video10,BirdDrone-Local-FT,40,1,1,0,0,0,0,0.9221912026405334
