video,model,frame,detections,drone_det,bird_det,false_class,low_conf_fp,tp_iou,max_conf
video09,BirdDrone-Local,0,1,1,0,0,0,1,0.8403813242912292
video09,BirdDrone-Local,1,1,1,0,0,0,0,0.8591189384460449
video09,BirdDrone-Local,2,1,1,0,0,0,0,0.835788369178772
video09,BirdDrone-Local,3,1,1,0,0,0,0,0.8372437357902527
video09,BirdDrone-Local,4,1,1,0,0,0,0,0.8307349681854248
video09,BirdDrone-Local,5,1,1,0,0,0,0,0.8460296392440796
video09,BirdDrone-Local,6,1,1,0,0,0,0,0.841873288154602
video09,BirdDrone-Local,7,1,1,0,0,0,0,0.8560358881950378
video09,BirdDrone-Local,8,1,1,0,0,0,0,0.8411725759506226
video09,BirdDrone-Local,9,1,1,0,0,0,0,0.848653256893158
video09,BirdDrone-Local,10,1,1,0,0,0,0,0.853394091129303
video09,BirdDrone-Local,11,1,1,0,0,0,0,0.8654974102973938
video09,BirdDrone-Local,12,1,1,0,0,0,0,0.8675084710121155
video09,BirdDrone-Local,13,1,1,0,0,0,0,0.868172824382782
video09,BirdDrone-Local,14,1,1,0,0,0,0,0.8555192947387695
video09,BirdDrone-Local,15,1,1,0,0,0,0,0.8645235896110535
video09,BirdDrone-Local,16,1,1,0,0,0,0,0.863095760345459
video09,BirdDrone-Local,17,1,1,0,0,0,0,0.8233736157417297
video09,BirdDrone-Local,18,1,1,0,0,0,0,0.8182013034820557
video09,BirdDrone-Local,19,1,1,0,0,0,0,0.8075771331787109
video09,BirdDrone-Local,20,1,1,0,0,0,0,0.825571596622467
video09,BirdDrone-Local,21,1,1,0,0,0,0,0.8271554112434387
video09,BirdDrone-Local,22,1,1,0,0,0,0,0.8232395648956299
video09,BirdDrone-Local,23,1,1,0,0,0,0,0.8364635109901428
video09,BirdDrone-Local,24,1,1,0,0,0,0,0.829993724822998
video09,BirdDrone-Local,25,1,1,0,0,0,0,0.8369805216789246
video09,BirdDrone-Local,26,1,1,0,0,0,0,0.8509069085121155
video09,BirdDrone-Local,27,1,1,0,0,0,0,0.8491289019584656
video09,BirdDrone-Local,28,1,1,0,0,0,0,0.8541558384895325
video09,BirdDrone-Local,29,1,1,0,0,0,0,0.8505076766014099
video09,BirdDrone-Local,30,1,1,0,0,0,0,0.8645114898681641
video09,BirdDrone-Local,31,1,1,0,0,0,0,0.8150232434272766
video09,BirdDrone-Local,32,1,1,0,0,0,0,0.8170576095581055
video09,BirdDrone-Local,33,1,1,0,0,0,0,0.8200002908706665
video09,BirdDrone-Local,34,1,1,0,0,0,0,0.8360046148300171
video09,BirdDrone-Local,35,1,1,0,0,0,0,0.8295284509658813
video09,BirdDrone-Local,36,1,1,0,0,0,0,0.8378276824951172
video09,BirdDrone-Local,37,1,1,0,0,0,0,0.8321524858474731
video09,BirdDrone-Local,38,1,1,0,0,0,0,0.8399755954742432
video09,BirdDrone-Local,39,1,1,0,0,0,0,0.8328049778938293
video09,BirdDrone-Local,40,1,1,0,0,0,0,0.8245298266410828
video09,BirdDrone-Local,41,1,1,0,0,0,0,0.8360252380371094
video09,BirdDrone-Local,42,1,1,0,0,0,0,0.8196057081222534
