video,model,frame,detections,drone_det,bird_det,false_class,low_conf_fp,tp_iou,max_conf
video01,TriClass-Cloud,0,1,1,0,0,0,1,0.831967294216156
video01,TriClass-Cloud,1,1,1,0,0,0,0,0.8386688232421875
video01,TriClass-Cloud,2,1,1,0,0,0,0,0.8379830718040466
video01,TriClass-Cloud,3,1,1,0,0,0,0,0.8411579728126526
video01,TriClass-Cloud,4,1,1,0,0,0,0,0.8526327610015869
video01,TriClass-Cloud,5,1,1,0,0,0,0,0.8621534109115601
video01,TriClass-Cloud,6,1,1,0,0,0,0,0.8208832144737244
video01,TriClass-Cloud,7,1,1,0,0,0,0,0.8191519379615784
video01,TriClass-Cloud,8,1,1,0,0,0,0,0.8581559062004089
video01,TriClass-Cloud,9,1,1,0,0,0,0,0.8656644821166992
video01,TriClass-Cloud,10,1,1,0,0,0,0,0.8558871150016785
video01,TriClass-Cloud,11,1,1,0,0,0,0,0.8561469316482544
video01,TriClass-Cloud,12,1,1,0,0,0,0,0.8618752956390381
video01,TriClass-Cloud,13,1,1,0,0,0,0,0.8622707724571228
video01,TriClass-Cloud,14,1,1,0,0,0,0,0.856770396232605
video01,TriClass-Cloud,15,1,1,0,0,0,0,0.8678686022758484
video01,TriClass-Cloud,16,1,1,0,0,0,0,0.8809828162193298
video01,TriClass-Cloud,17,1,1,0,0,0,0,0.868728756904602
video01,TriClass-Cloud,18,1,1,0,0,0,0,0.828399121761322
video01,TriClass-Cloud,19,1,1,0,0,0,0,0.8388655185699463
video01,TriClass-Cloud,20,1,1,0,0,0,0,0.858435332775116
video01,TriClass-Cloud,21,1,1,0,0,0,0,0.8547274470329285
video01,TriClass-Cloud,22,1,1,0,0,0,0,0.8763945698738098
video01,TriClass-Cloud,23,1,1,0,0,0,0,0.8607657551765442
video01,TriClass-Cloud,24,1,1,0,0,0,0,0.865645706653595
video01,TriClass-Cloud,25,1,1,0,0,0,0,0.8678557872772217
video01,TriClass-Cloud,26,2,2,0,0,0,0,0.8073642253875732
video01,TriClass-Cloud,27,1,1,0,0,0,0,0.8754026293754578
video01,TriClass-Cloud,28,1,1,0,0,0,0,0.8696525692939758
video01,TriClass-Cloud,29,1,1,0,0,0,0,0.8160073757171631
video01,TriClass-Cloud,30,1,1,0,0,0,0,0.8792948126792908
video01,TriClass-Cloud,31,1,1,0,0,0,0,0.8792762756347656
video01,TriClass-Cloud,32,1,1,0,0,0,0,0.8874017596244812
video01,TriClass-Cloud,33,1,1,0,0,0,0,0.887953519821167
video01,TriClass-Cloud,34,1,1,0,0,0,0,0.8834793567657471
video01,TriClass-Cloud,35,1,1,0,0,0,0,0.8845930099487305
video01,TriClass-Cloud,36,1,1,0,0,0,0,0.8644132614135742
video01,TriClass-Cloud,37,1,1,0,0,0,0,0.8648834824562073
video01,TriClass-Cloud,38,1,1,0,0,0,0,0.8746150732040405
video01,TriClass-Cloud,39,1,1,0,0,0,0,0.8856009840965271
video01,TriClass-Cloud,40,1,1,0,0,0,0,0.8853554129600525
video01,TriClass-Cloud,41,1,1,0,0,0,0,0.8880866169929504
video01,TriClass-Cloud,42,1,1,0,0,0,0,0.8846678137779236
video01,TriClass-Cloud,43,1,1,0,0,0,0,0.8849246501922607
video01,TriClass-Cloud,44,1,1,0,0,0,0,0.8870298266410828
video01,TriClass-Cloud,45,1,1,0,0,0,0,0.8809295296669006
video01,TriClass-Cloud,46,1,1,0,0,0,0,0.8876422643661499
video01,TriClass-Cloud,47,1,1,0,0,0,0,0.8859949111938477
video01,TriClass-Cloud,48,1,1,0,0,0,0,0.8909772634506226
video01,TriClass-Cloud,49,1,1,0,0,0,0,0.8917277455329895
video01,TriClass-Cloud,50,1,1,0,0,0,0,0.8865511417388916
video01,TriClass-Cloud,51,1,1,0,0,0,0,0.8901500105857849
video01,TriClass-Cloud,52,1,1,0,0,0,0,0.8883747458457947
video01,TriClass-Cloud,53,1,1,0,0,0,0,0.8876803517341614
video01,TriClass-Cloud,54,1,1,0,0,0,0,0.887499213218689
video01,TriClass-Cloud,55,1,1,0,0,0,0,0.8879507184028625
video01,TriClass-Cloud,56,1,1,0,0,0,0,0.8964652419090271
video01,TriClass-Cloud,57,1,1,0,0,0,0,0.8873584866523743
video01,TriClass-Cloud,58,2,2,0,0,1,0,0.7948949337005615
video01,TriClass-Cloud,59,1,1,0,0,0,0,0.8724160194396973
video01,TriClass-Cloud,60,1,1,0,0,0,0,0.8751052021980286
video01,TriClass-Cloud,61,1,1,0,0,0,0,0.8721046447753906
video01,TriClass-Cloud,62,1,1,0,0,0,0,0.7785727381706238
video01,TriClass-Cloud,63,1,1,0,0,0,0,0.7973403930664062
video01,TriClass-Cloud,64,1,1,0,0,0,0,0.8331503868103027
video01,TriClass-Cloud,65,1,1,0,0,0,0,0.7961956262588501
video01,TriClass-Cloud,66,2,2,0,0,0,0,0.5848532319068909
video01,TriClass-Cloud,67,1,1,0,0,0,0,0.7981230020523071
video01,TriClass-Cloud,68,1,1,0,0,0,0,0.8319610357284546
video01,TriClass-Cloud,69,1,1,0,0,0,0,0.8705645203590393
video01,TriClass-Cloud,70,1,1,0,0,0,0,0.8458899855613708
video01,TriClass-Cloud,71,1,1,0,0,0,0,0.7215811610221863
video01,TriClass-Cloud,72,1,1,0,0,0,0,0.7989100813865662
video01,TriClass-Cloud,73,1,1,0,0,0,0,0.8009207844734192
video01,TriClass-Cloud,74,1,1,0,0,0,0,0.6787533760070801
video01,TriClass-Cloud,75,1,1,0,0,0,0,0.8103329539299011
video01,TriClass-Cloud,76,1,1,0,0,0,0,0.6595180630683899
video01,TriClass-Cloud,77,2,2,0,0,0,0,0.5211241841316223
video01,TriClass-Cloud,78,1,1,0,0,0,0,0.7234402298927307
video01,TriClass-Cloud,79,1,1,0,0,0,0,0.7342142462730408
video01,TriClass-Cloud,80,1,1,0,0,0,0,0.745728611946106
video01,TriClass-Cloud,81,2,2,0,0,1,0,0.6057040691375732
video01,TriClass-Cloud,82,1,1,0,0,0,0,0.7793177366256714
video01,TriClass-Cloud,83,1,1,0,0,0,0,0.7329322695732117
video01,TriClass-Cloud,84,1,1,0,0,0,0,0.6407504677772522
video01,TriClass-Cloud,85,1,1,0,0,0,0,0.6938159465789795
video01,TriClass-Cloud,86,2,2,0,0,1,0,0.5202500820159912
video01,TriClass-Cloud,87,1,1,0,0,0,0,0.7474818825721741
video01,TriClass-Cloud,88,1,1,0,0,0,0,0.8170041441917419
video01,TriClass-Cloud,89,1,1,0,0,0,0,0.8864554166793823
video01,TriClass-Cloud,90,1,1,0,0,0,0,0.8785287737846375
video01,TriClass-Cloud,91,1,1,0,0,0,0,0.8814045190811157
video01,TriClass-Cloud,92,2,2,0,0,1,0,0.5569303035736084
video01,TriClass-Cloud,93,2,2,0,0,0,0,0.47003430128097534
video01,TriClass-Cloud,94,1,1,0,0,0,0,0.7907715439796448
video01,TriClass-Cloud,95,1,1,0,0,0,0,0.6622177958488464
video01,TriClass-Cloud,96,1,1,0,0,0,0,0.8506266474723816
video01,TriClass-Cloud,97,1,1,0,0,0,0,0.8500530123710632
video01,TriClass-Cloud,98,1,1,0,0,0,0,0.8117364645004272
video01,TriClass-Cloud,99,1,1,0,0,0,0,0.8229562044143677
video01,TriClass-Cloud,100,1,1,0,0,0,0,0.8639196753501892
video01,TriClass-Cloud,101,2,2,0,0,1,0,0.5524768829345703
video01,TriClass-Cloud,102,1,1,0,0,0,0,0.7630343437194824
video01,TriClass-Cloud,103,1,1,0,0,0,0,0.7685765027999878
video01,TriClass-Cloud,104,1,1,0,0,0,0,0.7805095911026001
video01,TriClass-Cloud,105,1,1,0,0,0,0,0.7436268329620361
video01,TriClass-Cloud,106,1,1,0,0,0,0,0.8494853377342224
video01,TriClass-Cloud,107,1,1,0,0,0,0,0.8554583787918091
video01,TriClass-Cloud,108,1,1,0,0,0,0,0.8438965678215027
video01,TriClass-Cloud,109,1,1,0,0,0,0,0.8406347036361694
video01,TriClass-Cloud,110,1,1,0,0,0,0,0.8631907105445862
video01,TriClass-Cloud,111,1,1,0,0,0,0,0.8600268363952637
video01,TriClass-Cloud,112,1,1,0,0,0,0,0.8410696387290955
video01,TriClass-Cloud,113,1,1,0,0,0,0,0.8741734027862549
video01,TriClass-Cloud,114,1,1,0,0,0,0,0.8582902550697327
video01,TriClass-Cloud,115,1,1,0,0,0,0,0.8553608655929565
video01,TriClass-Cloud,116,1,1,0,0,0,0,0.8589140176773071
video01,TriClass-Cloud,117,1,1,0,0,0,0,0.8333661556243896
video01,TriClass-Cloud,118,1,1,0,0,0,0,0.770401656627655
video01,TriClass-Cloud,119,2,2,0,0,0,0,0.4987523853778839
video01,TriClass-Cloud,120,2,2,0,0,1,0,0.6242406964302063
video01,TriClass-Cloud,121,2,2,0,0,0,0,0.48202311992645264
video01,TriClass-Cloud,122,1,1,0,0,0,0,0.7022020816802979
video01,TriClass-Cloud,123,1,1,0,0,0,0,0.7925470471382141
video01,TriClass-Cloud,124,1,1,0,0,0,0,0.717570960521698
video01,TriClass-Cloud,125,1,1,0,0,0,0,0.7545714974403381
video01,TriClass-Cloud,126,1,1,0,0,0,0,0.7793726921081543
video01,TriClass-Cloud,127,1,1,0,0,0,0,0.8063235282897949
video01,TriClass-Cloud,128,1,1,0,0,0,0,0.7766067385673523
video01,TriClass-Cloud,129,1,1,0,0,0,0,0.8387251496315002
video01,TriClass-Cloud,130,1,1,0,0,0,0,0.8107430338859558
video01,TriClass-Cloud,131,1,1,0,0,0,0,0.8567988276481628
video01,TriClass-Cloud,132,1,1,0,0,0,0,0.8153359293937683
video01,TriClass-Cloud,133,1,1,0,0,0,0,0.7936701774597168
video01,TriClass-Cloud,134,1,1,0,0,0,0,0.7907882332801819
video01,TriClass-Cloud,135,1,1,0,0,0,0,0.794191300868988
video01,TriClass-Cloud,136,1,1,0,0,0,0,0.7093194723129272
video01,TriClass-Cloud,137,1,1,0,0,0,0,0.8900593519210815
video01,TriClass-Cloud,138,1,1,0,0,0,0,0.6431892514228821
video01,TriClass-Cloud,139,2,2,0,0,1,0,0.6321881413459778
video01,TriClass-Cloud,140,1,1,0,0,0,0,0.7921597957611084
video01,TriClass-Cloud,141,1,1,0,0,0,0,0.8588630557060242
video01,TriClass-Cloud,142,1,1,0,0,0,0,0.8717569708824158
video01,TriClass-Cloud,143,1,1,0,0,0,0,0.8648613691329956
video01,TriClass-Cloud,144,1,1,0,0,0,0,0.8202527165412903
video01,TriClass-Cloud,145,1,1,0,0,0,0,0.8238162398338318
video01,TriClass-Cloud,146,1,1,0,0,0,0,0.7836271524429321
video01,TriClass-Cloud,147,1,1,0,0,0,0,0.8609276413917542
video01,TriClass-Cloud,148,1,1,0,0,0,0,0.724557101726532
