video,model,frame,detections,drone_det,bird_det,false_class,low_conf_fp,tp_iou,max_conf
video14,TriClass-Cloud-FT,0,1,1,0,0,0,1,0.8424727320671082
video14,TriClass-Cloud-FT,1,1,1,0,0,0,0,0.8032931685447693
video14,TriClass-Cloud-FT,2,1,1,0,0,0,0,0.860329270362854
video14,TriClass-Cloud-FT,3,1,1,0,0,0,0,0.7635915875434875
video14,TriClass-Cloud-FT,4,1,1,0,0,0,0,0.8101166486740112
video14,TriClass-Cloud-FT,5,1,1,0,0,0,0,0.8226588368415833
video14,TriClass-Cloud-FT,6,1,1,0,0,0,0,0.8312810063362122
video14,TriClass-Cloud-FT,7,1,1,0,0,0,0,0.8296284675598145
video14,TriClass-Cloud-FT,8,1,1,0,0,0,0,0.8392282724380493
video14,TriClass-Cloud-FT,9,1,1,0,0,0,0,0.8335290551185608
video14,TriClass-Cloud-FT,10,1,1,0,0,0,0,0.8359773755073547
video14,TriClass-Cloud-FT,11,1,1,0,0,0,0,0.8538833260536194
video14,TriClass-Cloud-FT,12,1,1,0,0,0,0,0.8497155904769897
video14,TriClass-Cloud-FT,13,1,1,0,0,0,0,0.825981616973877
video14,TriClass-Cloud-FT,14,1,1,0,0,0,0,0.840990424156189
video14,TriClass-Cloud-FT,15,1,1,0,0,0,0,0.8640202879905701
video14,TriClass-Cloud-FT,16,1,1,0,0,0,0,0.8660991191864014
video14,TriClass-Cloud-FT,17,1,1,0,0,0,0,0.8650456666946411
video14,TriClass-Cloud-FT,18,1,1,0,0,0,0,0.8739950656890869
video14,TriClass-Cloud-FT,19,1,1,0,0,0,0,0.6484363079071045
video14,TriClass-Cloud-FT,20,1,1,0,0,0,0,0.781805694103241
video14,TriClass-Cloud-FT,21,1,1,0,0,0,0,0.7748190760612488
video14,TriClass-Cloud-FT,22,1,1,0,0,0,0,0.7594367861747742
video14,TriClass-Cloud-FT,23,1,1,0,0,0,0,0.7512399554252625
video14,TriClass-Cloud-FT,24,1,1,0,0,0,0,0.7317988872528076
video14,TriClass-Cloud-FT,25,1,1,0,0,0,0,0.7925820350646973
video14,TriClass-Cloud-FT,26,1,1,0,0,0,0,0.8656380772590637
video14,TriClass-Cloud-FT,27,1,1,0,0,0,0,0.8616437911987305
video14,TriClass-Cloud-FT,28,1,1,0,0,0,0,0.8628787994384766
video14,TriClass-Cloud-FT,29,1,1,0,0,0,0,0.8656976222991943
video14,TriClass-Cloud-FT,30,1,1,0,0,0,0,0.8661771416664124
video14,TriClass-Cloud-FT,31,1,1,0,0,0,0,0.8620985746383667
video14,TriClass-Cloud-FT,32,1,1,0,0,0,0,0.8679870367050171
video14,TriClass-Cloud-FT,33,1,1,0,0,0,0,0.8620391488075256
video14,TriClass-Cloud-FT,34,1,1,0,0,0,0,0.864149808883667
video14,TriClass-Cloud-FT,35,1,1,0,0,0,0,0.86823570728302
video14,TriClass-Cloud-FT,36,1,1,0,0,0,0,0.8733447194099426
video14,TriClass-Cloud-FT,37,1,1,0,0,0,0,0.8763933777809143
video14,TriClass-Cloud-FT,38,1,1,0,0,0,0,0.8892581462860107
video14,TriClass-Cloud-FT,39,1,1,0,0,0,0,0.7891499400138855
video14,TriClass-Cloud-FT,40,1,1,0,0,0,0,0.8782618045806885
video14,TriClass-Cloud-FT,41,1,1,0,0,0,0,0.8714097142219543
video14,TriClass-Cloud-FT,42,1,1,0,0,0,0,0.8623783588409424
video14,TriClass-Cloud-FT,43,1,1,0,0,0,0,0.8713460564613342
video14,TriClass-Cloud-FT,44,1,1,0,0,0,0,0.8715163469314575
video14,TriClass-Cloud-FT,45,1,1,0,0,0,0,0.8811482787132263
video14,TriClass-Cloud-FT,46,1,1,0,0,0,0,0.8671082258224487
video14,TriClass-Cloud-FT,47,1,1,0,0,0,0,0.888858437538147
video14,TriClass-Cloud-FT,48,1,1,0,0,0,0,0.9026709794998169
video14,TriClass-Cloud-FT,49,1,1,0,0,0,0,0.8833463191986084
video14,TriClass-Cloud-FT,50,1,1,0,0,0,0,0.8669818639755249
video14,TriClass-Cloud-FT,51,1,1,0,0,0,0,0.8816350102424622
video14,TriClass-Cloud-FT,52,1,1,0,0,0,0,0.8844584226608276
video14,TriClass-Cloud-FT,53,1,1,0,0,0,0,0.8797313570976257
video14,TriClass-Cloud-FT,54,1,1,0,0,0,0,0.8719194531440735
