video,model,frame,detections,drone_det,bird_det,false_class,low_conf_fp,tp_iou,max_conf
video01,TriClass-Cloud-FT,0,1,1,0,0,0,1,0.9110413193702698
video01,TriClass-Cloud-FT,1,1,1,0,0,0,0,0.9123109579086304
video01,TriClass-Cloud-FT,2,1,1,0,0,0,0,0.9115464091300964
video01,TriClass-Cloud-FT,3,1,1,0,0,0,0,0.9117302894592285
video01,TriClass-Cloud-FT,4,1,1,0,0,0,0,0.9148457050323486
video01,TriClass-Cloud-FT,5,1,1,0,0,0,0,0.9214150905609131
video01,TriClass-Cloud-FT,6,1,1,0,0,0,0,0.9231182336807251
video01,TriClass-Cloud-FT,7,1,1,0,0,0,0,0.9234343767166138
video01,TriClass-Cloud-FT,8,1,1,0,0,0,0,0.9203143119812012
video01,TriClass-Cloud-FT,9,1,1,0,0,0,0,0.9201198816299438
video01,TriClass-Cloud-FT,10,1,1,0,0,0,0,0.9187802672386169
video01,TriClass-Cloud-FT,11,1,1,0,0,0,0,0.9174414873123169
video01,TriClass-Cloud-FT,12,1,1,0,0,0,0,0.9131926894187927
video01,TriClass-Cloud-FT,13,1,1,0,0,0,0,0.9132598042488098
video01,TriClass-Cloud-FT,14,1,1,0,0,0,0,0.9129164218902588
video01,TriClass-Cloud-FT,15,1,1,0,0,0,0,0.9164515137672424
video01,TriClass-Cloud-FT,16,1,1,0,0,0,0,0.9254938960075378
video01,TriClass-Cloud-FT,17,1,1,0,0,0,0,0.9242581129074097
video01,TriClass-Cloud-FT,18,1,1,0,0,0,0,0.9268780946731567
video01,TriClass-Cloud-FT,19,1,1,0,0,0,0,0.9274474382400513
video01,TriClass-Cloud-FT,20,1,1,0,0,0,0,0.9297202229499817
video01,TriClass-Cloud-FT,21,1,1,0,0,0,0,0.9279509782791138
video01,TriClass-Cloud-FT,22,1,1,0,0,0,0,0.905375599861145
video01,TriClass-Cloud-FT,23,1,1,0,0,0,0,0.9298105835914612
video01,TriClass-Cloud-FT,24,1,1,0,0,0,0,0.929389476776123
