video,model,frame,detections,drone_det,bird_det,false_class,low_conf_fp,tp_iou,max_conf
video03,BirdDrone-Local-FT,0,1,1,0,0,0,1,0.8955105543136597
video03,BirdDrone-Local-FT,1,1,1,0,0,0,0,0.9083329439163208
video03,BirdDrone-Local-FT,2,1,1,0,0,0,0,0.9338411092758179
video03,BirdDrone-Local-FT,3,1,1,0,0,0,0,0.8992534279823303
video03,BirdDrone-Local-FT,4,1,1,0,0,0,0,0.9161829948425293
video03,BirdDrone-Local-FT,5,1,1,0,0,0,0,0.8811457753181458
video03,BirdDrone-Local-FT,6,1,1,0,0,0,0,0.9141262173652649
video03,BirdDrone-Local-FT,7,1,1,0,0,0,0,0.8834441900253296
video03,BirdDrone-Local-FT,8,2,2,0,0,0,0,0.7690598964691162
video03,BirdDrone-Local-FT,9,1,1,0,0,0,0,0.8626706004142761
video03,BirdDrone-Local-FT,10,1,1,0,0,0,0,0.8404693007469177
video03,BirdDrone-Local-FT,11,1,1,0,0,0,0,0.8999449014663696
video03,BirdDrone-Local-FT,12,1,1,0,0,0,0,0.8991791605949402
video03,BirdDrone-Local-FT,13,1,1,0,0,0,0,0.8167619705200195
video03,BirdDrone-Local-FT,14,1,1,0,0,0,0,0.9162476062774658
video03,BirdDrone-Local-FT,15,1,1,0,0,0,0,0.8754479885101318
video03,BirdDrone-Local-FT,16,1,1,0,0,0,0,0.8706059455871582
video03,BirdDrone-Local-FT,17,1,1,0,0,0,0,0.7857417464256287
video03,BirdDrone-Local-FT,18,1,1,0,0,0,0,0.8291794061660767
video03,BirdDrone-Local-FT,19,1,1,0,0,0,0,0.8841673135757446
video03,BirdDrone-Local-FT,20,1,1,0,0,0,0,0.853214681148529
video03,BirdDrone-Local-FT,21,1,1,0,0,0,0,0.8904350399971008
video03,BirdDrone-Local-FT,22,1,1,0,0,0,0,0.8284031748771667
video03,BirdDrone-Local-FT,23,1,1,0,0,0,0,0.8363271355628967
video03,BirdDrone-Local-FT,24,2,2,0,0,0,0,0.8605919480323792
video03,BirdDrone-Local-FT,25,1,1,0,0,0,0,0.8676432371139526
video03,BirdDrone-Local-FT,26,2,2,0,0,1,0,0.6351804137229919
video03,BirdDrone-Local-FT,27,1,1,0,0,0,0,0.8420870900154114
video03,BirdDrone-Local-FT,28,1,1,0,0,0,0,0.7656094431877136
video03,BirdDrone-Local-FT,29,1,1,0,0,0,0,0.8566192984580994
video03,BirdDrone-Local-FT,30,1,1,0,0,0,0,0.8625584840774536
video03,BirdDrone-Local-FT,31,1,1,0,0,0,0,0.8561555743217468
video03,BirdDrone-Local-FT,32,1,1,0,0,0,0,0.7720184326171875
video03,BirdDrone-Local-FT,33,1,1,0,0,1,0,0.29339510202407837
video03,BirdDrone-Local-FT,34,1,1,0,0,0,0,0.8282842636108398
video03,BirdDrone-Local-FT,35,1,1,0,0,0,0,0.642658531665802
video03,BirdDrone-Local-FT,36,1,0,1,1,0,0,0.7419478297233582
video03,BirdDrone-Local-FT,37,1,1,0,0,0,0,0.6693797707557678
video03,BirdDrone-Local-FT,38,2,1,1,1,0,0,0.5546872019767761
video03,BirdDrone-Local-FT,39,1,1,0,0,0,0,0.6622924208641052
video03,BirdDrone-Local-FT,40,1,1,0,0,0,0,0.845981240272522
video03,BirdDrone-Local-FT,41,1,1,0,0,0,0,0.6963450312614441
video03,BirdDrone-Local-FT,42,2,1,1,1,1,0,0.5637487769126892
video03,BirdDrone-Local-FT,43,2,0,2,2,0,0,0.4620985984802246
video03,BirdDrone-Local-FT,44,2,1,1,1,1,0,0.5948935151100159
video03,BirdDrone-Local-FT,45,1,1,0,0,0,0,0.7188639640808105
video03,BirdDrone-Local-FT,46,2,1,1,1,0,0,0.3913052976131439
video03,BirdDrone-Local-FT,47,1,0,1,1,0,0,0.5156574249267578
video03,BirdDrone-Local-FT,48,1,0,1,1,1,0,0.2749750316143036
video03,BirdDrone-Local-FT,49,2,1,1,1,0,0,0.43649736046791077
video03,BirdDrone-Local-FT,50,1,0,1,1,0,0,0.600151777267456
video03,BirdDrone-Local-FT,51,1,0,1,1,0,0,0.7020297050476074
video03,BirdDrone-Local-FT,52,1,0,1,1,0,0,0.7488135695457458
video03,BirdDrone-Local-FT,53,1,0,1,1,0,0,0.6928938627243042
video03,BirdDrone-Local-FT,54,1,0,1,1,0,0,0.6660733222961426
video03,BirdDrone-Local-FT,55,1,0,1,1,0,0,0.7551044821739197
video03,BirdDrone-Local-FT,56,1,0,1,1,0,0,0.5913077592849731
video03,BirdDrone-Local-FT,57,1,0,1,1,0,0,0.5965284109115601
video03,BirdDrone-Local-FT,58,1,0,1,1,0,0,0.5884576439857483
video03,BirdDrone-Local-FT,59,2,1,1,1,1,0,0.46125030517578125
video03,BirdDrone-Local-FT,60,1,0,1,1,0,0,0.5654932260513306
video03,BirdDrone-Local-FT,61,1,0,1,1,0,0,0.5449336171150208
video03,BirdDrone-Local-FT,62,1,0,1,1,0,0,0.5379056334495544
video03,BirdDrone-Local-FT,63,1,0,1,1,0,0,0.6620148420333862
video03,BirdDrone-Local-FT,64,1,0,1,1,0,0,0.6111145615577698
video03,BirdDrone-Local-FT,65,1,0,1,1,0,0,0.4767618775367737
video03,BirdDrone-Local-FT,66,1,0,1,1,0,0,0.5748549103736877
video03,BirdDrone-Local-FT,67,1,0,1,1,0,0,0.5684593319892883
video03,BirdDrone-Local-FT,68,1,0,1,1,0,0,0.5619199275970459
video03,BirdDrone-Local-FT,69,1,0,1,1,0,0,0.5169709920883179
video03,BirdDrone-Local-FT,70,1,0,1,1,0,0,0.5557674765586853
video03,BirdDrone-Local-FT,71,2,0,2,2,1,0,0.4896965026855469
video03,BirdDrone-Local-FT,72,1,0,1,1,0,0,0.6647681593894958
video03,BirdDrone-Local-FT,73,1,0,1,1,0,0,0.6527673006057739
video03,BirdDrone-Local-FT,74,1,0,1,1,0,0,0.7056249976158142
video03,BirdDrone-Local-FT,75,1,0,1,1,0,0,0.6407241225242615
video03,BirdDrone-Local-FT,76,1,0,1,1,0,0,0.653238832950592
video03,BirdDrone-Local-FT,77,1,0,1,1,0,0,0.6813972592353821
video03,BirdDrone-Local-FT,78,1,0,1,1,0,0,0.6989541053771973
video03,BirdDrone-Local-FT,79,1,0,1,1,0,0,0.6550272703170776
video03,BirdDrone-Local-FT,80,1,0,1,1,0,0,0.7196413278579712
video03,BirdDrone-Local-FT,81,1,0,1,1,0,0,0.6768944263458252
video03,BirdDrone-Local-FT,82,1,0,1,1,0,0,0.6664987206459045
video03,BirdDrone-Local-FT,83,1,0,1,1,0,0,0.664118766784668
video03,BirdDrone-Local-FT,84,1,0,1,1,0,0,0.6150160431861877
video03,BirdDrone-Local-FT,85,1,0,1,1,0,0,0.6351134777069092
video03,BirdDrone-Local-FT,86,1,0,1,1,0,0,0.7119882106781006
video03,BirdDrone-Local-FT,87,1,0,1,1,0,0,0.6735803484916687
video03,BirdDrone-Local-FT,88,1,0,1,1,0,0,0.6746487617492676
video03,BirdDrone-Local-FT,89,1,0,1,1,0,0,0.692636251449585
video03,BirdDrone-Local-FT,90,1,0,1,1,0,0,0.6317684650421143
video03,BirdDrone-Local-FT,91,1,0,1,1,0,0,0.6888530850410461
video03,BirdDrone-Local-FT,92,1,0,1,1,0,0,0.7189687490463257
video03,BirdDrone-Local-FT,93,1,0,1,1,0,0,0.6398004293441772
video03,BirdDrone-Local-FT,94,1,0,1,1,0,0,0.6661285161972046
video03,BirdDrone-Local-FT,95,1,0,1,1,0,0,0.7053400874137878
video03,BirdDrone-Local-FT,96,1,0,1,1,0,0,0.6697988510131836
video03,BirdDrone-Local-FT,97,1,0,1,1,0,0,0.6223390102386475
video03,BirdDrone-Local-FT,98,1,0,1,1,0,0,0.5549355745315552
video03,BirdDrone-Local-FT,99,1,0,1,1,0,0,0.5367462038993835
