video,model,frame,detections,drone_det,bird_det,false_class,low_conf_fp,tp_iou,max_conf
video08,BirdDrone-Local,0,1,1,0,0,0,1,0.7019014358520508
video08,BirdDrone-Local,1,1,1,0,0,0,0,0.5278211236000061
video08,BirdDrone-Local,2,1,1,0,0,0,0,0.8529751300811768
video08,BirdDrone-Local,3,1,1,0,0,0,0,0.8282178640365601
video08,BirdDrone-Local,4,1,1,0,0,0,0,0.841840922832489
video08,BirdDrone-Local,5,1,1,0,0,0,0,0.8106508255004883
video08,BirdDrone-Local,6,1,1,0,0,0,0,0.8070038557052612
video08,BirdDrone-Local,7,1,1,0,0,0,0,0.744086503982544
video08,BirdDrone-Local,8,1,1,0,0,0,0,0.8497398495674133
video08,BirdDrone-Local,9,1,1,0,0,0,0,0.8157271146774292
video08,BirdDrone-Local,10,1,1,0,0,0,0,0.8441178798675537
video08,BirdDrone-Local,11,1,1,0,0,0,0,0.8311526775360107
video08,BirdDrone-Local,12,1,1,0,0,0,0,0.7771211862564087
video08,BirdDrone-Local,13,1,1,0,0,0,0,0.8568623661994934
video08,BirdDrone-Local,14,1,1,0,0,0,0,0.8556074500083923
video08,BirdDrone-Local,15,1,1,0,0,0,0,0.813526451587677
video08,BirdDrone-Local,16,1,1,0,0,0,0,0.7491083145141602
video08,BirdDrone-Local,17,1,1,0,0,0,0,0.7575311660766602
video08,BirdDrone-Local,18,1,1,0,0,0,0,0.6646665930747986
video08,BirdDrone-Local,19,1,1,0,0,0,0,0.8729541897773743
video08,BirdDrone-Local,20,1,1,0,0,0,0,0.8557953834533691
video08,BirdDrone-Local,21,1,1,0,0,0,0,0.7059861421585083
video08,BirdDrone-Local,22,2,2,0,0,1,0,0.6357486248016357
video08,BirdDrone-Local,23,1,1,0,0,0,0,0.7774600982666016
video08,BirdDrone-Local,24,1,1,0,0,0,0,0.8088867664337158
video08,BirdDrone-Local,25,1,1,0,0,0,0,0.7536710500717163
video08,BirdDrone-Local,26,1,1,0,0,0,0,0.8099019527435303
video08,BirdDrone-Local,27,1,1,0,0,0,0,0.8492729663848877
video08,BirdDrone-Local,28,1,1,0,0,0,0,0.6211430430412292
video08,BirdDrone-Local,29,1,1,0,0,0,0,0.8093605637550354
video08,BirdDrone-Local,30,1,1,0,0,0,0,0.7365566492080688
video08,BirdDrone-Local,31,1,1,0,0,0,0,0.8334277868270874
video08,BirdDrone-Local,32,1,1,0,0,0,0,0.8063645362854004
video08,BirdDrone-Local,33,1,1,0,0,0,0,0.8754950165748596
