video,model,frame,detections,drone_det,bird_det,false_class,low_conf_fp,tp_iou,max_conf
video13,TriClass-Cloud-FT,0,1,1,0,0,0,1,0.8314434289932251
video13,TriClass-Cloud-FT,1,1,1,0,0,0,0,0.821251392364502
video13,TriClass-Cloud-FT,2,1,1,0,0,0,0,0.846228837966919
video13,TriClass-Cloud-FT,3,1,1,0,0,0,0,0.8642673492431641
video13,TriClass-Cloud-FT,4,1,1,0,0,0,0,0.8714233636856079
video13,TriClass-Cloud-FT,5,1,1,0,0,0,0,0.8738495707511902
video13,TriClass-Cloud-FT,6,1,1,0,0,0,0,0.875194251537323
video13,TriClass-Cloud-FT,7,1,1,0,0,0,0,0.874618649482727
video13,TriClass-Cloud-FT,8,1,1,0,0,0,0,0.8782740235328674
video13,TriClass-Cloud-FT,9,1,1,0,0,0,0,0.883345901966095
video13,TriClass-Cloud-FT,10,1,1,0,0,0,0,0.8785000443458557
video13,TriClass-Cloud-FT,11,1,1,0,0,0,0,0.8776084184646606
video13,TriClass-Cloud-FT,12,1,1,0,0,0,0,0.8823802471160889
video13,TriClass-Cloud-FT,13,1,1,0,0,0,0,0.8791672587394714
video13,TriClass-Cloud-FT,14,1,1,0,0,0,0,0.8869099617004395
video13,TriClass-Cloud-FT,15,1,1,0,0,0,0,0.8900432586669922
video13,TriClass-Cloud-FT,16,1,1,0,0,0,0,0.884961724281311
video13,TriClass-Cloud-FT,17,1,1,0,0,0,0,0.9230974316596985
video13,TriClass-Cloud-FT,18,1,1,0,0,0,0,0.9192795753479004
video13,TriClass-Cloud-FT,19,1,1,0,0,0,0,0.9178460240364075
video13,TriClass-Cloud-FT,20,1,1,0,0,0,0,0.9119135737419128
video13,TriClass-Cloud-FT,21,1,1,0,0,0,0,0.919837474822998
video13,TriClass-Cloud-FT,22,1,1,0,0,0,0,0.9170731902122498
video13,TriClass-Cloud-FT,23,1,1,0,0,0,0,0.9217220544815063
video13,TriClass-Cloud-FT,24,1,1,0,0,0,0,0.9248351454734802
video13,TriClass-Cloud-FT,25,1,1,0,0,0,0,0.8835662603378296
video13,TriClass-Cloud-FT,26,1,1,0,0,0,0,0.9217901229858398
video13,TriClass-Cloud-FT,27,1,1,0,0,0,0,0.9188966751098633
video13,TriClass-Cloud-FT,28,1,1,0,0,0,0,0.8935008645057678
video13,TriClass-Cloud-FT,29,1,1,0,0,0,0,0.9192556738853455
video13,TriClass-Cloud-FT,30,1,1,0,0,0,0,0.9183182716369629
video13,TriClass-Cloud-FT,31,1,1,0,0,0,0,0.9214187264442444
video13,TriClass-Cloud-FT,32,1,1,0,0,0,0,0.8770714998245239
