video,model,frame,detections,drone_det,bird_det,false_class,low_conf_fp,tp_iou,max_conf
video12,BirdDrone-Local,0,0,0,0,0,0,0,0.0
video12,BirdDrone-Local,1,1,1,0,0,0,0,0.4266057014465332
video12,BirdDrone-Local,2,1,1,0,0,0,0,0.5503078699111938
video12,BirdDrone-Local,3,2,2,0,0,0,0,0.47480523586273193
video12,BirdDrone-Local,4,2,2,0,0,0,0,0.4427635669708252
video12,BirdDrone-Local,5,1,1,0,0,0,0,0.5417448282241821
video12,BirdDrone-Local,6,1,1,0,0,0,0,0.6167343258857727
video12,BirdDrone-Local,7,1,1,0,0,0,0,0.7595595717430115
video12,BirdDrone-Local,8,1,1,0,0,0,0,0.6333624124526978
video12,BirdDrone-Local,9,1,1,0,0,0,0,0.6379963159561157
video12,BirdDrone-Local,10,1,1,0,0,0,0,0.7808637619018555
video12,BirdDrone-Local,11,1,1,0,0,0,0,0.7734988331794739
video12,BirdDrone-Local,12,1,1,0,0,0,0,0.688200831413269
video12,BirdDrone-Local,13,1,1,0,0,0,0,0.5722274780273438
video12,BirdDrone-Local,14,1,1,0,0,0,0,0.726258397102356
video12,BirdDrone-Local,15,1,1,0,0,0,0,0.5931488275527954
video12,BirdDrone-Local,16,1,1,0,0,0,0,0.6762913465499878
video12,BirdDrone-Local,17,1,1,0,0,0,0,0.6097801923751831
video12,BirdDrone-Local,18,1,1,0,0,0,0,0.68071448802948
video12,BirdDrone-Local,19,1,1,0,0,0,0,0.738791286945343
video12,BirdDrone-Local,20,1,1,0,0,0,0,0.699033796787262
video12,BirdDrone-Local,21,2,2,0,0,1,0,0.4004383981227875
video12,BirdDrone-Local,22,1,1,0,0,0,0,0.7541974186897278
video12,BirdDrone-Local,23,1,1,0,0,0,0,0.7426988482475281
video12,BirdDrone-Local,24,1,1,0,0,0,0,0.6646725535392761
video12,BirdDrone-Local,25,1,1,0,0,0,0,0.6921547055244446
video12,BirdDrone-Local,26,1,1,0,0,0,0,0.7161635160446167
video12,BirdDrone-Local,27,1,1,0,0,0,0,0.7101185917854309
video12,BirdDrone-Local,28,2,2,0,0,0,0,0.39140501618385315
video12,BirdDrone-Local,29,1,1,0,0,0,0,0.73518306016922
video12,BirdDrone-Local,30,1,1,0,0,0,0,0.7520049214363098
video12,BirdDrone-Local,31,1,1,0,0,0,0,0.7578356862068176
video12,BirdDrone-Local,32,2,2,0,0,1,0,0.4025545120239258
video12,BirdDrone-Local,33,1,1,0,0,0,0,0.6992921829223633
video12,BirdDrone-Local,34,1,1,0,0,0,0,0.7559397220611572
video12,BirdDrone-Local,35,1,1,0,0,0,0,0.67534339427948
video12,BirdDrone-Local,36,1,1,0,0,0,0,0.7497254610061646
video12,BirdDrone-Local,37,1,1,0,0,0,0,0.743097722530365
video12,BirdDrone-Local,38,1,1,0,0,0,0,0.7133432626724243
video12,BirdDrone-Local,39,1,1,0,0,0,0,0.6056523323059082
video12,BirdDrone-Local,40,1,1,0,0,0,0,0.6929318308830261
video12,BirdDrone-Local,41,2,2,0,0,0,0,0.5118981599807739
video12,BirdDrone-Local,42,1,1,0,0,0,0,0.5685135722160339
video12,BirdDrone-Local,43,1,1,0,0,0,0,0.5932818651199341
video12,BirdDrone-Local,44,1,1,0,0,0,0,0.7336241006851196
video12,BirdDrone-Local,45,1,1,0,0,0,0,0.7909467220306396
video12,BirdDrone-Local,46,1,1,0,0,0,0,0.7809243202209473
video12,BirdDrone-Local,47,1,1,0,0,0,0,0.7400151491165161
video12,BirdDrone-Local,48,1,1,0,0,0,0,0.6628020405769348
video12,BirdDrone-Local,49,1,1,0,0,0,0,0.7667306065559387
video12,BirdDrone-Local,50,1,1,0,0,0,0,0.7895548939704895
video12,BirdDrone-Local,51,1,1,0,0,0,0,0.7836575508117676
video12,BirdDrone-Local,52,1,1,0,0,0,0,0.7796260714530945
video12,BirdDrone-Local,53,1,1,0,0,0,0,0.7124897241592407
video12,BirdDrone-Local,54,1,1,0,0,0,0,0.6855881810188293
video12,BirdDrone-Local,55,1,1,0,0,0,0,0.6963644027709961
video12,BirdDrone-Local,56,2,2,0,0,1,0,0.5424003005027771
video12,BirdDrone-Local,57,1,1,0,0,0,0,0.7214059829711914
video12,BirdDrone-Local,58,1,1,0,0,0,0,0.7190645337104797
video12,BirdDrone-Local,59,1,1,0,0,0,0,0.7422291040420532
video12,BirdDrone-Local,60,1,1,0,0,0,0,0.7568455934524536
video12,BirdDrone-Local,61,1,1,0,0,0,0,0.740713357925415
video12,BirdDrone-Local,62,1,1,0,0,0,0,0.7876824736595154
video12,BirdDrone-Local,63,1,1,0,0,0,0,0.7308961749076843
video12,BirdDrone-Local,64,1,1,0,0,0,0,0.7352044582366943
video12,BirdDrone-Local,65,1,1,0,0,0,0,0.72673499584198
video12,BirdDrone-Local,66,1,1,0,0,0,0,0.7207744121551514
video12,BirdDrone-Local,67,1,1,0,0,0,0,0.7242037057876587
video12,BirdDrone-Local,68,1,1,0,0,0,0,0.7028950452804565
video12,BirdDrone-Local,69,1,1,0,0,0,0,0.7230039834976196
video12,BirdDrone-Local,70,1,1,0,0,0,0,0.7337270975112915
video12,BirdDrone-Local,71,1,1,0,0,0,0,0.7092158794403076
video12,BirdDrone-Local,72,1,1,0,0,0,0,0.6699911952018738
video12,BirdDrone-Local,73,1,1,0,0,0,0,0.6836764812469482
video12,BirdDrone-Local,74,1,1,0,0,0,0,0.7017683982849121
video12,BirdDrone-Local,75,1,1,0,0,0,0,0.6699249744415283
video12,BirdDrone-Local,76,1,1,0,0,0,0,0.6793723106384277
video12,BirdDrone-Local,77,1,1,0,0,0,0,0.6563997864723206
video12,BirdDrone-Local,78,1,1,0,0,0,0,0.6853048205375671
video12,BirdDrone-Local,79,1,1,0,0,0,0,0.6942828297615051
video12,BirdDrone-Local,80,1,1,0,0,0,0,0.6988744139671326
video12,BirdDrone-Local,81,1,1,0,0,0,0,0.7225446105003357
video12,BirdDrone-Local,82,1,1,0,0,0,0,0.6679468154907227
video12,BirdDrone-Local,83,1,1,0,0,0,0,0.6869737505912781
video12,BirdDrone-Local,84,1,1,0,0,0,0,0.7215853333473206
video12,BirdDrone-Local,85,1,1,0,0,0,0,0.7019389867782593
video12,BirdDrone-Local,86,1,1,0,0,0,0,0.7444728016853333
video12,BirdDrone-Local,87,1,1,0,0,0,0,0.7418307662010193
video12,BirdDrone-Local,88,1,1,0,0,0,0,0.7358922958374023
video12,BirdDrone-Local,89,1,1,0,0,0,0,0.6747191548347473
video12,BirdDrone-Local,90,1,1,0,0,0,0,0.6969563364982605
video12,BirdDrone-Local,91,1,1,0,0,0,0,0.7377232313156128
video12,BirdDrone-Local,92,1,1,0,0,0,0,0.7565638422966003
video12,BirdDrone-Local,93,2,2,0,0,1,0,0.645386278629303
video12,BirdDrone-Local,94,1,1,0,0,0,0,0.5929345488548279
video12,BirdDrone-Local,95,1,1,0,0,0,0,0.6796063780784607
video12,BirdDrone-Local,96,1,1,0,0,0,0,0.7178475260734558
video12,BirdDrone-Local,97,1,1,0,0,0,0,0.7021229267120361
video12,BirdDrone-Local,98,1,1,0,0,0,0,0.7551436424255371
video12,BirdDrone-Local,99,1,1,0,0,0,0,0.7731638550758362
video12,BirdDrone-Local,100,1,1,0,0,0,0,0.7298200130462646
video12,BirdDrone-Local,101,1,1,0,0,0,0,0.6809979677200317
video12,BirdDrone-Local,102,1,1,0,0,0,0,0.6550995111465454
