video,model,frame,detections,drone_det,bird_det,false_class,low_conf_fp,tp_iou,max_conf
video05,TriClass-Cloud,0,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,1,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,2,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,3,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,4,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,5,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,6,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,7,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,8,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,9,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,10,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,11,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,12,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,13,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,14,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,15,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,16,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,17,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,18,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,19,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,20,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,21,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,22,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,23,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,24,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,25,1,1,0,0,0,0,0.37043556571006775
video05,TriClass-Cloud,26,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,27,1,1,0,0,0,0,0.43414801359176636
video05,TriClass-Cloud,28,1,1,0,0,0,0,0.5412878394126892
video05,TriClass-Cloud,29,1,1,0,0,0,0,0.5922912359237671
video05,TriClass-Cloud,30,1,1,0,0,0,0,0.500669002532959
video05,TriClass-Cloud,31,1,1,0,0,0,0,0.3956327736377716
video05,TriClass-Cloud,32,1,1,0,0,0,0,0.4700443148612976
video05,TriClass-Cloud,33,0,0,0,0,0,0,0.0
video05,TriClass-Cloud,34,1,1,0,0,0,0,0.47232764959335327
video05,TriClass-Cloud,35,1,1,0,0,0,0,0.47296610474586487
