video,model,frame,detections,drone_det,bird_det,false_class,low_conf_fp,tp_iou,max_conf
video01,BirdDrone-Local,0,1,1,0,0,0,1,0.899506688117981
video01,BirdDrone-Local,1,1,1,0,0,0,0,0.8991897106170654
video01,BirdDrone-Local,2,1,1,0,0,0,0,0.8947908878326416
video01,BirdDrone-Local,3,1,1,0,0,0,0,0.8959541320800781
video01,BirdDrone-Local,4,1,1,0,0,0,0,0.8914588093757629
video01,BirdDrone-Local,5,1,1,0,0,0,0,0.8880331516265869
video01,BirdDrone-Local,6,1,1,0,0,0,0,0.8930059671401978
video01,BirdDrone-Local,7,1,1,0,0,0,0,0.893185019493103
video01,BirdDrone-Local,8,1,1,0,0,0,0,0.895982563495636
video01,BirdDrone-Local,9,1,1,0,0,0,0,0.898398756980896
video01,BirdDrone-Local,10,1,1,0,0,0,0,0.9027132987976074
video01,BirdDrone-Local,11,1,1,0,0,0,0,0.8834195733070374
video01,BirdDrone-Local,12,1,1,0,0,0,0,0.9020377397537231
video01,BirdDrone-Local,13,1,1,0,0,0,0,0.9018961191177368
video01,BirdDrone-Local,14,1,1,0,0,0,0,0.8996543288230896
video01,BirdDrone-Local,15,1,1,0,0,0,0,0.8983237147331238
video01,BirdDrone-Local,16,1,1,0,0,0,0,0.8993499875068665
video01,BirdDrone-Local,17,1,1,0,0,0,0,0.8967555165290833
video01,BirdDrone-Local,18,1,1,0,0,0,0,0.8972940444946289
video01,BirdDrone-Local,19,1,1,0,0,0,0,0.8973031640052795
video01,BirdDrone-Local,20,1,1,0,0,0,0,0.895759642124176
video01,BirdDrone-Local,21,1,1,0,0,0,0,0.8918954730033875
video01,BirdDrone-Local,22,1,1,0,0,0,0,0.8942909240722656
video01,BirdDrone-Local,23,1,1,0,0,0,0,0.8934812545776367
video01,BirdDrone-Local,24,1,1,0,0,0,0,0.8846501111984253
video01,BirdDrone-Local,25,1,1,0,0,0,0,0.884255588054657
video01,BirdDrone-Local,26,1,1,0,0,0,0,0.8837133049964905
video01,BirdDrone-Local,27,1,1,0,0,0,0,0.8892572522163391
video01,BirdDrone-Local,28,1,1,0,0,0,0,0.899830162525177
video01,BirdDrone-Local,29,1,1,0,0,0,0,0.9062731266021729
video01,BirdDrone-Local,30,1,1,0,0,0,0,0.8992003798484802
video01,BirdDrone-Local,31,1,1,0,0,0,0,0.8934565186500549
video01,BirdDrone-Local,32,1,1,0,0,1,0,0.2945537269115448
video01,BirdDrone-Local,33,1,1,0,0,0,0,0.8533065915107727
video01,BirdDrone-Local,34,1,1,0,0,0,0,0.8654493093490601
